label,article
0,"Naapektuhan ng blizzard ang halos lahat ng kanlurang Iran, na halos kasing laki ng Wisconsin sa America, at ilang lugar ang nabaon sa niyebe nang mahigit isang linggo. Gayunpaman, ang mga nakaligtas ay walang access sa pagkain, malinis na tubig at gamot. Ang mga mahihirap na Iranian sa mga apektadong lugar ay hindi nagawang protektahan ang kanilang sarili mula sa nakamamatay na virus ng trangkaso na kumalat sa mga tao ng Iran."
0,"Ang lay-up ni Mike Nieto sa natitirang 2.5 segundo sa laro laban kay guard Justine Baltazar ang nagsilbing winning basket para sa asul na Eaglets at sinira ang huling deadlock ng laro sa 64-all. May pagkakataon pa ang Bullpups na manalo ngunit sumablay ang 3-pointer ni Alfred Calma nang tumunog ang buzzer, na nagsilbing pormal na deklarasyon ng first round sweep ng Ateneo pagkatapos ng pitong laro. Dahil sa kabiguan, bumagsak ang NU sa ikalawang puwesto na may rekord na 6-1, panalo-talo. Nagtapos si Jolo Mendoza bilang top scorer para sa Ateneo na may 20 puntos bukod pa sa anim na rebounds habang nag-ambag ng 15 puntos ang kambal ni Mike Nieto na si Matthew. Walang kabuluhan ang double-double na 19 points at 16 rebounds na naitala ni Mark Dyke para sa Bullpups dahil nabigo siyang iligtas ang koponan mula sa pagkatalo. Sa iba pang laro, kapwa umiskor ng 18 puntos sina Aljun Melecio at Joaquin Banzon para pamunuan ang De La Salle-Zobel sa pagtalo sa Far Eastern University-Diliman, 55-50, para pumangatlo sa 5 karta. -2, panalo-talo. Dahil sa pagkatalo, bumagsak sa ikaapat na puwesto ang Baby Tamaraws sa pangunguna ni Marvin Lee na tumapos na may 12 puntos na may 4-3 kartada. Nagsalansan si Frederick Tungcab ng 29 puntos para sa Adamson University nang talunin nila ang University of the Philippines Integrated School, 56-50 para makapasok sa second round sa ikalimang puwesto na may 3-4 win-loss record. Nakamit ng University of Santo TOmas ang ikalawang panalo laban sa limang talo nang talunin ang University of the East, 77-66."
0,"PATULOY ang Midas Touch ni Bossing Vic Sotto, hindi lang sa kanyang sarili kundi maging sa kanyang mga alaga na sina Ryzza Mae Dizon ngayon at Aiza Seguerra noon. Hindi niya pinababayaan na alagaan at hubugin ang mga ito hindi lamang sa simula kundi hanggang sa paglaki at posibleng habang-buhay. Walang biro."
0," MULA sa paglalaro ng isang mahusay na songwriter, ang mabilis na pagsikat ng Broadway star na si Jessie Mueller, na nanalo ngayong taon ng lead actress na Tony Award para sa kanyang pagganap sa Beautiful: The Carole King Musical, ay gaganap bilang isang waitress sa restaurant. Ayon sa isang hindi kumpirmadong ulat ng The New York Times, gaganap si Mueller bilang isang waitress sa kanyang susunod na proyekto."
0,"Grabe ang pagnanakaw ng pera ng bayan ng mga tiwali at bulok na pulitiko, pinuno at lingkod ng bayan. Ang P900 million Malampaya funds na para sana sa kapakanan ng mga Pilipino at development projects, nahulog na lang sa bulsa ng mga pekeng NGOs ni Queen Janet Limnapoles sa pakikipagsabwatan ng mga walang prinsipyong pinuno. Ang P900 milyong halaga ay mula sa royalties ng Malampaya gas projects sa karagatan ng Palawan."
0,"Ayon kay Rafael, ang operasyon ay bunsod ng intelligence report tungkol sa pagbebenta umano ng ilegal na droga ni Ishii, isang 60-anyos na Hapones na matagal nang naninirahan sa La Union. Aniya, inaresto si Ishii sa kanyang apartment sa Oceana sa Barangay Carlatan, kasunod ng buy-bust operation matapos makipagtransaksyon ang isang police asset sa isang dayuhan alas-11:45 ng gabi nitong Sabado. ""Ang mga naarestong Hapon ay dinala sa ospital makalipas ang ilang oras dahil sa hirap sa paghinga,"" sabi ni Rafael. Sinabi ni Rafael na bago naaresto si Ishii, naaresto ang kanyang asawang si Joy sa Bgy. Poro kasama ang ilang kaibigan. Ayon kay Rafael, kalalabas lang ni Joy sa drug rehabilitation center."
0," Sa ulat na ipinadala kay Pampanga Provincial Police Office (PPO) chief, Senior Supt. Rodolfo Recomono Jr., ani Supt. Rechie Duldulao, chief of police ng San Fernando City, na nangyari ang panggagahasa nang dalhin ni Bautista si Rochelle sa kanyang bahay alas-2:00 ng hapon."
0,"Sa pangunguna ng mga ministrong pang-ekonomiya at matataas na opisyal ng 21 bansang kasapi ng APEC, ang ISOM ang pambungad na salvo ng serye ng mga ministeryal at teknikal na pagpupulong tungo sa 2015 APEC Leaders Summit na idaraos ng Pilipinas sa 2015. Dito sa Albay sampu sa naturang mga kumperensya."
0," Bagama't sa Cavite City natatapos ang orihinal na alignment ng Cavitex, Cavitex Infrastructure Corp. (CIC) ang koneksyon sa expressway dahil luma na ang pag-aaral dito, at binago na rin ang ruta ng biyahe ng mga motorista."
0," Sinabi ni Supt. Ferdinand ""Bingo"" De Asis, tagapagsalita ng PPO, na simula nitong Huwebes ay kanselado na ang anumang permit to carry firearms at mission orders at kasabay nito ay binawi na rin ang seguridad ng PIV."
0,"Ang limang koponan na kasalukuyang nasa 6-way tie sa ibaba ay tatangkaing umakyat mula sa ibaba ng team standings sa tatlong magkahiwalay na laro ngayong hapon sa 2015 PBA D-League Aspirants Cup sa JCSGO Gym sa Cubao, Quezon City. Pare-parehong nagtabla sa 1-3, win-loss, sa presensiya ng Tanduay Light, Racal Motors, AMA University, MP Hotel, MJM Builders- FEU at Bread Story ay susubukan para sa kanilang ikalawang panalo sa kanilang laban ngayong hapon."
0," Ayon kay NBI-Anti Cybercrime Division Chief Ronald Aguto, hindi pa nila masabi kung doon unang na-upload ang video, pero posibleng isa ito sa mga source. “But since the investigation is ongoing, we cannot be disclosing the details,” ani Department of Justice (DoJ) Secretary Leila De Lima sa panayam."
0,"Ito ang inihayag ng pamunuan ng SBP sa 2015 Team Philippines SEA Games Task Force matapos magsumite ng kabuuang 50 lalaki at 58 babaeng manlalaro sa training pool. Hindi pa kasama rito ang mga pangalan ng mga napiling coach na hahawak sa dalawang koponan. “Isinubmit nila lahat ng pangalan na nasa training pool nila, sa lalaki at babae,” ani SEA Games Chef de Mission Julian Camacho, na siya ring secretary general ng Wushu Federation of the Philippines (WFP). ""Sabi nila (SBP) kailangan pa nilang magsagawa ng kanilang series of try-outs bago isumite sa amin ang kanilang final lineup days bago ang deadline ng pagsusumite ng entry ayon sa mga pangalan,"" Camacho said. ""Isapinal din nila mula sa listahan ng mga kandidato ang mga coach na hahawak sa men's team at women's."
0,"Bukod kay Adana, kinasuhan din ng anti-graft court ang mga miyembro ng Bids and Awards Committee (BAC), Roland Roland Grijalvo, Felix Timsan, Emmanuel Enteria at Jonathan Cartagena. Nakasaad sa resolusyon ng Ombudsman na nilabag ni Adana at iba pang miyembro ng BAC ang RA 9184 o ang Government Procurement Act sa pagbili ng roller at road grader mula sa CVCK Trading sa pamamagitan ng pagmamanipula sa technical specification ng dalawang heavy equipment."
0,"Ipinanganak si Marley sa Nine Miles, hilagang-kanluran ng Jamaica, at namatay noong Mayo 11, 1981, sa isang ospital sa Florida ng cancer sa edad na 36. Isang ""mini-jam session"" ang inayos sa dating tahanan ni Marley sa Hope Road, hilagang-kanlurang bahagi ng Kingston, pati na rin ang ilang talakayan tungkol sa reggae, isang sikat na uri ng musika na nagsimula sa Jamaica noong 1960s na may malakas na impluwensya mula sa calypso at jazz at mga liriko ng panlipunang protesta. Ang isang libreng konsiyerto sa Kingston waterfront sa Sabado ay inaasahang makakaakit ng mga tao, at ilang lokal na reggae artist, kabilang ang isa sa mga anak ni Marley, si Ky-Mani, ang gaganap. Inanunsyo ng pulisya ang bagong ruta at pagsasara ng kalsada dahil sa malaking bilang ng mga taong inaasahang dadalo. ""Wala ako sa paligid noong nabubuhay pa si Bob... ngunit ang mga tao ay nasasabik pa rin sa kanyang musika,"" sabi ni Marcia Facey, 32, isang fashion designer na nakatira sa Kingston. Ang pagdaragdag kay Marley sa Order of National Hero, ang pinakamataas na karangalan ng bansa, ay isang matagal nang pinagtatalunan na isyu sa Jamaica. Ang kasalukuyang pitong bayani ng Jamaica ay mga personalidad na nagmula sa pulitika. Walang bagong bayani ang naidagdag mula noong 1980 at pinag-aaralan ng isang komite ang mga nominasyon sa loob ng tatlong taon, kasama sina Marley at pagkatapos ay Punong Ministro Michael Manley sa listahan ng sampung nominado. ""Panahon na para gawin siyang ikawalong pambansang bayani ng gobyerno,"" sabi ni Errol Campbell, 57, isang mekaniko sa Kingston. ""Si Bob ay isang reggae henyo na nakagawa ng higit pa para sa Jamaica kaysa sa karamihan ng iba sa pamamagitan ng pagpapasikat sa aming musika,"" idinagdag ni Campbell. Ilang miyembro ng komite ang umano'y sumalungat kay Marley dahil gumamit siya ng marijuana at kung minsan ay hindi iginagalang ang awtoridad bilang bahagi ng kanyang mga paniniwalang Rastafarian na tumanggi sa materyalismo. Ang isang bagong live na album na pinamagatang ""Easy Skanking in Boston'78"" ay ilalabas sa susunod na linggo, ayon sa The Bob Marley Group of Companies, na magtatampok sa dalawang live na palabas ni Bob Marley sa isang music hall sa Boston noong Hunyo 1978. Ipinagdiriwang ang pamilyang Marley ipinagdiwang ang kaarawan sa pamamagitan ng paglulunsad ng ""feel good social video movement"" na pinamagatang #Share1Love bilang pagbabalik tanaw sa pananaw ni Marley sa isang mas mabuting mundo."
0,"Kinilala ang mga sugatang pulis na sina PO1 Christopher Bermejo, 34, may asawa; PO3 Carlito Seneres, 53, may asawa; Si PO3 Reynaldo Sarmiento, 46, may asawa at PO3 Rolando DE Guzman, 36, may asawa, ay pawang miyembro ng Quezon City Police District Station 1 Laloma."
0," ""Samakatuwid, ang mga lugar na isinasaalang-alang, ang akusado na pinaka-magalang na nagdarasal sa Kagalang-galang na Hukuman na malutas sa pagpapadala ng kanilang aplikasyon para sa piyansa,"" sabi ng mosyon para sa paglutas na isinumite nina Razon at mga retiradong opisyal na sina Direktor Gerry Barias at Eliseo de la Paz. Kasalukuyang nakakulong sa PNP Custodial Center sa Camp Crame, Quezon City matapos kasuhan ng malversation hinggil sa maintenance contract para sa mga LAV noong 2007 hanggang 2008. Sa kanilang mosyon na isinumite nitong Enero 20, inihayag ng mga abogado ng tatlong akusado na dapat sila ay italaga. itinakda ng korte ang halaga ng kanilang piyansa batay sa ""deklarasyon ng Honorable Fifth Division na ang Malversation through Falsification of Public Documents ay isang bailable offense."""
0,"Mula nang maging Kapamilya, sunud-sunod na ang ginagawa ni Alex Gonzaga. Napanood sa Voice of the Philippines Season 2 at nasa ASAP 20 din si Alex, may bestseller book sa ABS-CBN Publishing, may I Am Alex G album under Star Music na ini-launch kahapon, may concert na darating sa Big Dome next that month, at sa March 16 ang premiere telecast ng kanyang pinagbibidahang serye na Inday Bote."
0,"“This is my best game in the UAAP,” said Season MVP Jess Meliza who tied the game at 2-all with her goal in the 83rd minute before the winning goal in extra time last season. Naglaro si MVP Paolo Bugas sa ikatlong pagkakataon para sa Tamaraws matapos makabalik mula sa injury sa tuhod. Nauna rito, unang umiskor ang La Salle sa pamamagitan ni Gio Diamante sa ika-59 minuto bago naitabla ni Eric Giganto ang laro para sa FEU sa ika-72 minuto. Muling nanguna ang La Salle matapos ang goal ni Sabin Bustamante sa ika-81 minuto bago umiskor si Meliza makalipas ang 2 minuto. Una nang tinalo ng FEU ang University of the Philippines (UP), 2-1, para angkinin ang kanilang ikatlong sunod na titulo sa women's division. Umiskor si Season MVP Alesa Dolino ng mga goal para sa Lady Tamaraws at si Ina Araneta ang huling goal para sa FEU sa ika-67 minuto. ""Sobrang saya ko kasi first time naming manalo ng three straight. Kahit noong naglalaro ako, never kaming nakaranas ng 3-peat,"" said FEU coach Let Dimzon. Unang nanalo ang FEU juniors squad nang talunin ang Ateneo, 2-1, sa pamamagitan ng go-ahead goal ni Joseph Arranquez sa kalagitnaan ng second half."
0,"Kung sa tingin mo ay nalampasan mo na ang pinakamalaking hamon, maghintay lang sa cycle na ito para sa isang bagay na mas mapaghamong. AQUARIUS [Ene 20 - Peb 18]"
0, Sundan si Mirae Na at ang kanyang 57-year old self habang sinusubukan niyang ayusin ang kanyang buhay sa Future's Choice na nagsimula nitong February 16 sa GMA.
0," Ipinag-utos ni Department of Justice (DoJ) Secretary Leila de Lima sa mga opisyal ng New Bilibid Prison (NBP) sa Muntinlupa City na gibain ang mga espesyal na selda sa loob ng pasilidad, kabilang ang ornate unit ni Jaybee Nino Sebastian, na itinuturing na high-profile inmate. Binigyan lamang ni De Lima ng dalawang linggo ang Bureau of Corrections (BuCor) para gibain ang lahat ng selda sa NBP bilang patunay na hindi siya pumapabor sa sinumang bilanggo, gaya ng akusasyon ni Msgr. Roberto Olaguer, chaplain ng NBP."
0,"Bilang bahagi ng pagdiriwang ng pisa, nagpapatuloy ang oras-oras na misa sa loob ng 26 na oras sa Tondo Church simula Sabado ng gabi hanggang Linggo ng gabi. Ang mga replika ng Sto. Nino sa magagarang kasuotan ay iniipon sa ibabaw ng float na pinalamutian ng mga bulaklak at tinapay na bumibisita sa mga barangay sa pamamagitan ng ""Lakbayaw"" na isang masayang prusisyon ng libu-libong deboto, kabilang ang bata at matanda, na nagdadala ng mga imahe ng Sto. Nino, sumasayaw at kumakanta, sa gitna ng mga sigaw ng ""Viva Sto. Nino! Pit Senor!"" at sila ay wiwisikan ng tubig mula sa mga hose, na pinaniniwalaang sumisimbolo sa ""bautismo"" ng mga mananampalataya. Ang mga residente ng Tondo gayundin ang mga deboto ay may himala kay Sto. Nino, pinaniniwalaan na ang kanilang pananampalataya ay biniyayaan ng mabuting kalusugan, seguridad, at proteksyon. Ang kanilang taunang pagdiriwang ay isang pinakahihintay na okasyon, ipinagdiriwang sa pamamagitan ng misa ng nobena, paglilinis at pagpapaganda ng kanilang mga tahanan at kalye, pagsali sa Lakbayaw, pagdaraos ng mga tiangge, panonood ng mga kultural na palabas at sportsfest. Ang mga hapag kainan ay puno ng pagkain at ang mga tahanan ay bukas sa mga bisita. Ang mga pangunahing lansangan kung saan dadaan ang prusisyon ay makulay na pinalamutian ng mga bunting, arko at streamer."
0,"Muli umanong binastos ng suspek ang 15-anyos na bata noong Disyembre 2014 kaya pinaghiwalay ng mga tiyahin ang mag-asawa. Madalas umanong mag-away ang mag-asawa dahil sa paghihiwalay ng mga anak na nauwi sa pananaksak ng suspek sa asawa kamakailan, matapos ipilit ng mister na ibalik sa kanilang pangangalaga ang dalawang anak. Sinaksak sa dibdib ang ginang na naging dahilan upang magsampa ng kaso laban sa asawa. Kasunod nito, kasama ang tiyahin, nagkaroon ng lakas ng loob ang dalawang dalaga na magtungo sa pulisya noong Marso 27 para ireklamo ang pangmomolestiya sa kanila ng kanilang ama sa pagitan ng 2011 at 2014."
0," Si Jose Cadelina Corpuz, 48, ay patay na nang matagpuan ang kanyang bangkay. Si Corpuz, may asawa, ay pinaniniwalaang inatake sa puso mula sa Bgy. Sapa III, Rosario, habang nag-iisang nangingisda sakay ng bangkang ""Dianne Sian""."
0,"Nag-ambag si Ella de Jesus ng 8 hits habang umiskor si Aerieal Patngongon ng 6 na puntos para sa Team UAAP-Philippines. Habang isinusulat ang balitang ito ay kumikilos na ang Lady Eagles laban sa Malaysia para sa bronze medal game. Nauna ang koponan sa eliminations na may 2-2 (win-loss) record matapos manalo laban sa Malaysia sa kanilang opening game at matalo sa Thailand at Indonesia sa kanilang mga susunod na laban. Kung nagkataon, ito ang kauna-unahang podium finish ng bansa sa women's volleyball sa isang international competition matapos makuha ng pambansang koponan ang bronze medal sa nakaraang 2005 Southeast Asian Games na ginanap sa Bacolod City."
0," PAGKATAPOS ng hiwalayan noong 2012, nagkaayos na ang aktor na si Ethan Embry at aktres na si Sunny Mabrey at planong ituloy ang kanilang planong muling pagpapakasal. Eksklusibong nakapanayam ng Us Weekly ang mag-asawa sa Makeup Artists and Hair Stylists Guild Awards na ginanap noong Sabado, Pebrero 14, sa Los Angeles."
0,"Naniniwala ang AFP na matatapos nila ang operasyon laban sa BIFF sa loob ng tatlong buwan dahil kung face-to-face ang labanan ay kakayanin ito ng militar. Nais ng militar na i-maximize ang kakayahan ng BIFF na gumawa ng mga bomba, ngunit hindi ito angkop para sa pakikipaglaban sa tropa ng gobyerno at pang-istorbo sa mga sibilyan."
0,"Sa isang resolusyon na may petsang Disyembre 16, sinabi ng Unang Dibisyon: ""Ang akusado-movant ay nagsumite ng isang Manipestasyon na nagpapaalam sa Korte na ang kanyang pagkakasakop sa ilalim ng Witness Protection Security and Benefit Program (""WPP"" sa madaling salita) ay tinapos na at na siya ay wala na. a prospective government witness..."" ""After deliberating on the matter, the Court decided to grant accused Cunanan's motion to travel,"" ayon sa FD na nagtalaga ng P120,000 travel bond kay Cunanan. Noong Disyembre 9, naglabas din ng resolusyon ang Fifth Division na nagbibigay ng permiso kay Cunanan na makabiyahe ngunit nagtalaga lamang ng P60,000 na travel bond. Binalaan ng Fifth Division ang dating TRC chief na ang kanyang mga travel petition ay idi-dismiss sa hinaharap kung mabibigo siyang humarap sa korte limang araw pagkatapos niyang bumalik sa bansa mula sa US."
